epoch,accuracy_test_before,micro_precision_test_before,macro_precision_test_before,micro_recall_test_before,macro_recall_test_before,accuracy_test_after,micro_precision_test_after,macro_precision_test_after,micro_recall_test_after,macro_recall_test_after
28,21.736204576043068,21.736204576043068,15.547491807667013,21.736204576043068,12.543886414632489,73.95693135935397,73.95693135935397,62.21163080704988,73.95693135935397,60.83405346172226
29,26.112759643916917,26.112759643916917,16.505001572441397,26.112759643916917,25.36254362030517,87.53709198813057,87.53709198813057,87.33414754597352,87.53709198813057,79.69286088487573
30,18.288770053475936,18.288770053475936,10.582872531947663,18.288770053475936,7.836004106212939,78.39572192513369,78.39572192513369,63.69311624812728,78.39572192513369,63.645923500100054
31,13.579246047831376,13.579246047831376,9.689682488864127,13.579246047831376,14.694887862529576,90.55533036076206,90.55533036076206,74.58135351833988,90.55533036076206,71.0228862307863
32,15.120000000000001,15.120000000000001,8.511138874994048,15.120000000000001,7.579574691092139,83.6,83.6,80.25400105446045,83.6,75.29115754433388
33,23.11111111111111,23.11111111111111,19.02063165303106,23.11111111111111,24.823814360178304,84.74074074074073,84.74074074074073,81.68037488854648,84.74074074074073,82.25180905050163
34,26.691729323308273,26.691729323308273,14.705082319698512,26.691729323308273,16.35319857072803,79.69924812030075,79.69924812030075,74.13270192178555,79.69924812030075,67.19749504805628
35,19.19748229740362,19.19748229740362,15.28465401985007,19.19748229740362,8.782688399012804,78.20613690007868,78.20613690007868,67.72022664629112,78.20613690007868,68.41477953647474
36,28.683181225554105,28.683181225554105,25.139997664740406,28.683181225554105,30.944185312327622,85.26727509778357,85.26727509778357,81.68931561071805,85.26727509778357,73.33129889757114
37,9.92196209587514,9.92196209587514,10.276888768334794,9.92196209587514,9.135832388892858,76.70011148272017,76.70011148272017,81.09920751807952,76.70011148272017,68.53804902668446
38,9.656181419166057,9.656181419166057,7.506341178653436,9.656181419166057,8.617913526681168,90.49012435991222,90.49012435991222,82.99964900550114,90.49012435991222,84.25052239898511
39,9.242424242424242,9.242424242424242,16.549622840692397,9.242424242424242,13.700081694366148,84.01515151515152,84.01515151515152,73.38144025591046,84.01515151515152,76.03762270967167
40,24.674022066198596,24.674022066198596,11.21407645636535,24.674022066198596,7.912675568224668,80.84252758274825,80.84252758274825,64.3685619520171,80.84252758274825,51.873473118772075
41,35.325721961047684,35.325721961047684,25.238681929027486,35.325721961047684,25.40306554203452,70.18132975151107,70.18132975151107,78.52905013475885,70.18132975151107,64.47530543949935
42,27.42796157950907,27.42796157950907,17.04802116629955,27.42796157950907,18.575049592519203,78.22838847385272,78.22838847385272,72.97918415691032,78.22838847385272,59.03970153410169
43,33.9946380697051,33.9946380697051,17.545150581665045,33.9946380697051,16.239722170068145,80.48257372654155,80.48257372654155,70.95178015568297,80.48257372654155,65.14045538974436
44,20.715249662618085,20.715249662618085,11.125477969012673,20.715249662618085,12.277972950153604,73.54925775978407,73.54925775978407,66.79923722877194,73.54925775978407,53.45573345040619
45,30.303030303030305,30.303030303030305,34.80275492286897,30.303030303030305,35.81819242784813,66.30303030303031,66.30303030303031,60.52683291130596,66.30303030303031,59.354235091561634
46,10.844370860927151,10.844370860927151,9.168810553506283,10.844370860927151,11.679892708230458,67.9635761589404,67.9635761589404,70.72069716872298,67.9635761589404,67.59070759673425
47,41.96510560146924,41.96510560146924,25.45504946124365,41.96510560146924,20.433706563016464,79.15518824609734,79.15518824609734,51.02330926129554,79.15518824609734,53.35706575833363
48,3.9124668435013263,3.9124668435013263,9.33719893160523,3.9124668435013263,4.944778974924699,77.32095490716179,77.32095490716179,63.96036510153993,77.32095490716179,65.81092543797446
49,15.403274711946635,15.403274711946635,14.116500842150442,15.403274711946635,14.784898117797335,87.93208004851425,87.93208004851425,78.20715803624459,87.93208004851425,68.99113201523254
50,5.253194510175106,5.253194510175106,10.554192382235906,5.253194510175106,6.8453341694509895,91.62328442972077,91.62328442972077,81.41487163211512,91.62328442972077,80.49744936614488
51,22.966781214203895,22.966781214203895,16.89550522150903,22.966781214203895,23.615733714963245,80.81328751431845,80.81328751431845,83.1284939901701,80.81328751431845,78.9348237906176
52,15.145985401459855,15.145985401459855,10.542219076760237,15.145985401459855,16.875515544941948,92.97445255474453,92.97445255474453,76.57088594192616,92.97445255474453,74.3611302260212
53,45.88112617309697,45.88112617309697,13.86407233268805,45.88112617309697,11.683202682033933,86.75703858185611,86.75703858185611,56.17029023980501,86.75703858185611,61.22544439119573
54,15.703971119133575,15.703971119133575,17.176780558867925,15.703971119133575,17.60753743859223,89.10950661853188,89.10950661853188,79.75529330803522,89.10950661853188,75.44485137324655
55,23.30567081604426,23.30567081604426,14.119126466477505,23.30567081604426,19.782755122726613,90.11065006915629,90.11065006915629,76.51347405963355,90.11065006915629,68.33564435174517
56,49.45054945054945,49.45054945054945,36.38791158054459,49.45054945054945,30.038758318520387,73.44322344322345,73.44322344322345,70.3157197997183,73.44322344322345,57.70169904376766
57,23.27773749093546,23.27773749093546,29.516089661461564,23.27773749093546,29.330898862342202,80.71065989847716,80.71065989847716,66.74938302015428,80.71065989847716,70.39464466760846
58,12.448979591836734,12.448979591836734,10.190755480482828,12.448979591836734,8.513009084057568,88.29931972789116,88.29931972789116,83.22909885590978,88.29931972789116,80.17617290218129
59,23.017408123791103,23.017408123791103,20.60357361769718,23.017408123791103,17.729348492540232,83.10767246937459,83.10767246937459,75.80964280858251,83.10767246937459,77.56033826114152
60,25.190839694656486,25.190839694656486,23.950048491374847,25.190839694656486,24.359378997981057,80.91603053435115,80.91603053435115,74.69280607778937,80.91603053435115,73.76418023695513
61,4.7698744769874475,4.7698744769874475,6.5133949242607985,4.7698744769874475,5.739224722146923,85.69037656903765,85.69037656903765,74.78682917438744,85.69037656903765,73.28637321079921
62,25.746652935118437,25.746652935118437,20.632991150331442,25.746652935118437,14.922142695559081,89.54685890834192,89.54685890834192,79.14168997419256,89.54685890834192,76.63390103705451
63,7.266629401900502,7.266629401900502,6.73172536055098,7.266629401900502,5.935700076852237,84.57238680827278,84.57238680827278,70.18631350299366,84.57238680827278,68.84992224412287
64,30.500658761528328,30.500658761528328,16.171615985047936,30.500658761528328,19.384060299961515,85.04611330698287,85.04611330698287,78.425735163648,85.04611330698287,77.65495941040771
65,20.98849018280298,20.98849018280298,10.407472552061755,20.98849018280298,8.55091974127779,85.3757616790792,85.3757616790792,65.89789079153124,85.3757616790792,62.050206250126486
66,19.506889050036257,19.506889050036257,17.19091559151028,19.506889050036257,14.468494115494915,77.44742567077593,77.44742567077593,68.28365504573623,77.44742567077593,63.81475788116738
67,33.763718528082634,33.763718528082634,30.610827825817367,33.763718528082634,30.07364766032079,90.8327953518399,90.8327953518399,73.22989331103231,90.8327953518399,60.27569877036182
68,1.7907634307257305,1.7907634307257305,1.5229110817286198,1.7907634307257305,2.3229328305045116,91.32893496701226,91.32893496701226,84.01327639177256,91.32893496701226,71.19165731790353
69,15.83029197080292,15.83029197080292,13.145647342190186,15.83029197080292,12.890696940783297,90.83029197080292,90.83029197080292,70.9453270432599,90.83029197080292,71.1857743271104
70,31.000654022236755,31.000654022236755,16.6022324501424,31.000654022236755,18.937014503340233,84.69587965990843,84.69587965990843,69.34590037733204,84.69587965990843,69.07029704850575
71,8.436886854153041,8.436886854153041,10.308728331615825,8.436886854153041,11.127097540670123,88.68541530412034,88.68541530412034,77.89625168588849,88.68541530412034,78.49742578266272
72,35.71818678317859,35.71818678317859,21.303461096525684,35.71818678317859,18.38341665020192,90.33315128345166,90.33315128345166,75.64790708639268,90.33315128345166,76.61592276762804
73,11.03244837758112,11.03244837758112,14.123100240117093,11.03244837758112,12.905304668104236,91.1504424778761,91.1504424778761,86.63009613661693,91.1504424778761,80.12889869515722
74,28.067129629629626,28.067129629629626,17.821347223826393,28.067129629629626,23.012254092070506,83.68055555555556,83.68055555555556,65.59481694107525,83.68055555555556,62.92106959749575
75,27.563636363636363,27.563636363636363,10.819690316172279,27.563636363636363,14.187874832173256,89.60000000000001,89.60000000000001,73.89867731205595,89.60000000000001,76.70860121323967
76,25.97864768683274,25.97864768683274,21.394063641465618,25.97864768683274,19.720911281680998,89.91696322657177,89.91696322657177,86.26903955575533,89.91696322657177,75.11276000859438
77,34.844192634560905,34.844192634560905,20.346738751047937,34.844192634560905,25.22001039865207,76.01510859301227,76.01510859301227,72.3995203749073,76.01510859301227,64.7961651445866
78,30.89700996677741,30.89700996677741,14.547164951392489,30.89700996677741,20.5024195792258,94.41860465116278,94.41860465116278,79.96318318439332,94.41860465116278,72.81366334191023
79,11.652035115722265,11.652035115722265,9.739742315856406,11.652035115722265,10.216834141181566,83.00079808459697,83.00079808459697,78.02157780657024,83.00079808459697,73.6355183341103
80,19.483568075117372,19.483568075117372,23.699797384704056,19.483568075117372,24.671415651939714,75.43035993740219,75.43035993740219,74.15679943672261,75.43035993740219,71.31665543466214
81,14.88970588235294,14.88970588235294,16.860839160839163,14.88970588235294,18.906035759446258,82.99632352941177,82.99632352941177,70.24990550810067,82.99632352941177,71.65765585091751
82,33.8375350140056,33.8375350140056,23.605717254917987,33.8375350140056,22.352720820276115,88.51540616246498,88.51540616246498,78.68330750879468,88.51540616246498,76.65573917285461
83,17.543859649122805,17.543859649122805,11.131389333603122,17.543859649122805,15.565858845259534,79.23976608187134,79.23976608187134,75.27185292646959,79.23976608187134,72.9921837639433
84,13.418530351437699,13.418530351437699,10.763243654688834,13.418530351437699,19.881723851577437,90.8626198083067,90.8626198083067,77.42317470151588,90.8626198083067,72.95947973111711
85,33.95522388059701,33.95522388059701,20.871997797371648,33.95522388059701,19.628730937623654,83.05970149253731,83.05970149253731,74.37772322138665,83.05970149253731,73.47211385495245
86,16.726748377793797,16.726748377793797,14.807521153691544,16.726748377793797,12.946508394014216,84.35472242249459,84.35472242249459,71.53240731964192,84.35472242249459,70.85975396196429
87,14.637305699481864,14.637305699481864,11.574413236269901,14.637305699481864,10.530768253587803,85.10362694300518,85.10362694300518,77.45723510124488,85.10362694300518,78.74805959867608
88,20.13422818791946,20.13422818791946,17.006636550261927,20.13422818791946,17.35896858565074,87.29994837377387,87.29994837377387,76.41755951424383,87.29994837377387,77.62845760335955
89,24.125874125874127,24.125874125874127,31.474681236587,24.125874125874127,17.652055355269127,90.09324009324008,90.09324009324008,77.14621457021143,90.09324009324008,71.38077289755897
90,19.9288256227758,19.9288256227758,18.065991206883808,19.9288256227758,15.892883392799012,83.54092526690391,83.54092526690391,76.59227135675658,83.54092526690391,73.50565742431687
91,48.114630467571644,48.114630467571644,27.584458161638697,48.114630467571644,27.851548037670813,91.70437405731523,91.70437405731523,69.75621980194522,91.70437405731523,69.25618974870311
92,30.88235294117647,30.88235294117647,22.8934373938354,30.88235294117647,21.64687130315435,85.86956521739131,85.86956521739131,73.09682801484468,85.86956521739131,78.6092041670156
93,14.788732394366196,14.788732394366196,8.833498036610136,14.788732394366196,15.457541623162946,91.96009389671362,91.96009389671362,80.2220778394192,91.96009389671362,77.41313823222889
94,42.1827099938688,42.1827099938688,22.926637659562346,42.1827099938688,21.98096720641895,85.34641324340895,85.34641324340895,77.0250452122001,85.34641324340895,75.84885872852408
95,20.739762219286657,20.739762219286657,17.99850744935348,20.739762219286657,21.044295024604068,87.18626155878468,87.18626155878468,83.9034815664394,87.18626155878468,80.53726817360658
96,15.899581589958158,15.899581589958158,12.044104459109443,15.899581589958158,14.310165005559183,79.39330543933055,79.39330543933055,79.409941681083,79.39330543933055,75.86562961980812
97,26.983002832861192,26.983002832861192,20.34484656122299,26.983002832861192,19.40712634802042,94.68838526912181,94.68838526912181,88.93227348820221,94.68838526912181,79.94997945559777
98,13.411078717201166,13.411078717201166,21.458243379925072,13.411078717201166,14.446398232784857,87.17201166180757,87.17201166180757,83.31038626450122,87.17201166180757,70.5327873214394
99,12.693726937269373,12.693726937269373,10.28895623648414,12.693726937269373,11.160616579004126,85.68265682656828,85.68265682656828,72.8936686394125,85.68265682656828,75.02891544065929
