epoch,accuracy_test_before,micro_precision_test_before,macro_precision_test_before,micro_recall_test_before,macro_recall_test_before,accuracy_test_after,micro_precision_test_after,macro_precision_test_after,micro_recall_test_after,macro_recall_test_after
33,1.7037037037037037,1.7037037037037037,0.18930041152263377,1.7037037037037037,11.11111111111111,1.7037037037037037,1.7037037037037037,0.18930041152263377,1.7037037037037037,11.11111111111111
34,2.0050125313283207,2.0050125313283207,0.20050125313283207,2.0050125313283207,10.0,2.0050125313283207,2.0050125313283207,0.20050125313283207,2.0050125313283207,10.0
35,34.382376081825335,34.382376081825335,3.438237608182533,34.382376081825335,10.0,34.382376081825335,34.382376081825335,3.438237608182533,34.382376081825335,10.0
36,10.691003911342895,10.691003911342895,1.0691003911342896,10.691003911342895,10.0,10.691003911342895,10.691003911342895,1.0691003911342896,10.691003911342895,10.0
37,15.607580824972128,15.607580824972128,1.560758082497213,15.607580824972128,10.0,15.607580824972128,15.607580824972128,1.560758082497213,15.607580824972128,10.0
38,12.655449890270665,12.655449890270665,1.2655449890270665,12.655449890270665,10.0,12.655449890270665,12.655449890270665,1.2655449890270665,12.655449890270665,10.0
39,4.242424242424243,4.242424242424243,0.4242424242424243,4.242424242424243,10.0,4.242424242424243,4.242424242424243,0.4242424242424243,4.242424242424243,10.0
40,27.482447342026077,27.482447342026077,2.7482447342026077,27.482447342026077,10.0,27.482447342026077,27.482447342026077,2.7482447342026077,27.482447342026077,10.0
41,11.417058428475487,11.417058428475487,1.1417058428475486,11.417058428475487,10.0,11.417058428475487,11.417058428475487,1.1417058428475486,11.417058428475487,10.0
42,11.419423692636073,11.419423692636073,1.1419423692636073,11.419423692636073,10.0,11.419423692636073,11.419423692636073,1.1419423692636073,11.419423692636073,10.0
43,2.89544235924933,2.89544235924933,0.28954423592493295,2.89544235924933,10.0,2.89544235924933,2.89544235924933,0.28954423592493295,2.89544235924933,10.0
44,12.685560053981106,12.685560053981106,1.2685560053981106,12.685560053981106,10.0,12.685560053981106,12.685560053981106,1.2685560053981106,12.685560053981106,10.0
45,5.575757575757575,5.575757575757575,0.6195286195286195,5.575757575757575,11.11111111111111,5.575757575757575,5.575757575757575,0.6195286195286195,5.575757575757575,11.11111111111111
46,20.52980132450331,20.52980132450331,2.052980132450331,20.52980132450331,10.0,20.52980132450331,20.52980132450331,2.052980132450331,20.52980132450331,10.0
47,0.7346189164370982,0.7346189164370982,0.07346189164370982,0.7346189164370982,10.0,0.7346189164370982,0.7346189164370982,0.07346189164370982,0.7346189164370982,10.0
48,12.931034482758621,12.931034482758621,1.2931034482758623,12.931034482758621,10.0,12.931034482758621,12.931034482758621,1.2931034482758623,12.931034482758621,10.0
49,16.191631291691934,16.191631291691934,1.7990701435213263,16.191631291691934,11.11111111111111,16.191631291691934,16.191631291691934,1.7990701435213263,16.191631291691934,11.11111111111111
50,15.570279223852342,15.570279223852342,1.7300310248724824,15.570279223852342,11.11111111111111,15.570279223852342,15.570279223852342,1.7300310248724824,15.570279223852342,11.11111111111111
51,0.8018327605956471,0.8018327605956471,0.08018327605956471,0.8018327605956471,10.0,0.8018327605956471,0.8018327605956471,0.08018327605956471,0.8018327605956471,10.0
52,1.7791970802919708,1.7791970802919708,0.17791970802919707,1.7791970802919708,10.0,1.7791970802919708,1.7791970802919708,0.17791970802919707,1.7791970802919708,10.0
53,8.654848800834202,8.654848800834202,0.8654848800834203,8.654848800834202,10.0,8.654848800834202,8.654848800834202,0.8654848800834203,8.654848800834202,10.0
54,6.257521058965103,6.257521058965103,0.6257521058965103,6.257521058965103,10.0,6.257521058965103,6.257521058965103,0.6257521058965103,6.257521058965103,10.0
55,37.6210235131397,37.6210235131397,4.702627939142462,37.6210235131397,12.5,37.6210235131397,37.6210235131397,4.702627939142462,37.6210235131397,12.5
56,10.897435897435898,10.897435897435898,1.0897435897435896,10.897435897435898,10.0,10.897435897435898,10.897435897435898,1.0897435897435896,10.897435897435898,10.0
57,35.170413343002174,35.170413343002174,3.90782370477802,35.170413343002174,11.11111111111111,35.170413343002174,35.170413343002174,3.90782370477802,35.170413343002174,11.11111111111111
58,10.476190476190476,10.476190476190476,1.0476190476190477,10.476190476190476,10.0,10.476190476190476,10.476190476190476,1.0476190476190477,10.476190476190476,10.0
59,2.256608639587363,2.256608639587363,0.25073429328748476,2.256608639587363,11.11111111111111,2.256608639587363,2.256608639587363,0.25073429328748476,2.256608639587363,11.11111111111111
60,21.54368108566582,21.54368108566582,2.1543681085665822,21.54368108566582,10.0,21.54368108566582,21.54368108566582,2.1543681085665822,21.54368108566582,10.0
61,6.694560669456067,6.694560669456067,0.6694560669456067,6.694560669456067,10.0,6.694560669456067,6.694560669456067,0.6694560669456067,6.694560669456067,10.0
62,18.846549948506695,18.846549948506695,1.8846549948506695,18.846549948506695,10.0,18.846549948506695,18.846549948506695,1.8846549948506695,18.846549948506695,10.0
63,0.5030743432084964,0.5030743432084964,0.05030743432084964,0.5030743432084964,10.0,0.5030743432084964,0.5030743432084964,0.05030743432084964,0.5030743432084964,10.0
64,8.036890645586297,8.036890645586297,0.8929878495095886,8.036890645586297,11.11111111111111,8.036890645586297,8.036890645586297,0.8929878495095886,8.036890645586297,11.11111111111111
65,1.8280297901150981,1.8280297901150981,0.1828029790115098,1.8280297901150981,10.0,1.8280297901150981,1.8280297901150981,0.1828029790115098,1.8280297901150981,10.0
66,12.11022480058013,12.11022480058013,1.211022480058013,12.11022480058013,10.0,12.11022480058013,12.11022480058013,1.211022480058013,12.11022480058013,10.0
67,12.588766946417044,12.588766946417044,1.2588766946417043,12.588766946417044,10.0,12.588766946417044,12.588766946417044,1.2588766946417043,12.588766946417044,10.0
68,8.529688972667294,8.529688972667294,0.9477432191852548,8.529688972667294,11.11111111111111,8.529688972667294,8.529688972667294,0.9477432191852548,8.529688972667294,11.11111111111111
69,1.4142335766423357,1.4142335766423357,0.15713706407137062,1.4142335766423357,11.11111111111111,1.4142335766423357,1.4142335766423357,0.15713706407137062,1.4142335766423357,11.11111111111111
70,1.7658600392413342,1.7658600392413342,0.1765860039241334,1.7658600392413342,10.0,1.7658600392413342,1.7658600392413342,0.1765860039241334,1.7658600392413342,10.0
71,2.027468933943754,2.027468933943754,0.2027468933943754,2.027468933943754,10.0,2.027468933943754,2.027468933943754,0.2027468933943754,2.027468933943754,10.0
72,28.672856362643362,28.672856362643362,2.867285636264336,28.672856362643362,10.0,28.672856362643362,28.672856362643362,2.867285636264336,28.672856362643362,10.0
73,8.672566371681416,8.672566371681416,0.8672566371681416,8.672566371681416,10.0,8.672566371681416,8.672566371681416,0.8672566371681416,8.672566371681416,10.0
74,1.215277777777778,1.215277777777778,0.12152777777777778,1.215277777777778,10.0,1.215277777777778,1.215277777777778,0.12152777777777778,1.215277777777778,10.0
75,9.018181818181818,9.018181818181818,0.9018181818181817,9.018181818181818,10.0,9.018181818181818,9.018181818181818,0.9018181818181817,9.018181818181818,10.0
76,7.0581257413997625,7.0581257413997625,0.7058125741399762,7.0581257413997625,10.0,7.0581257413997625,7.0581257413997625,0.7058125741399762,7.0581257413997625,10.0
77,0.28328611898017,0.28328611898017,0.028328611898017,0.28328611898017,10.0,0.28328611898017,0.28328611898017,0.028328611898017,0.28328611898017,10.0
78,23.45514950166113,23.45514950166113,2.345514950166113,23.45514950166113,10.0,23.45514950166113,23.45514950166113,2.345514950166113,23.45514950166113,10.0
79,17.877094972067038,17.877094972067038,1.787709497206704,17.877094972067038,10.0,17.877094972067038,17.877094972067038,1.787709497206704,17.877094972067038,10.0
80,14.63223787167449,14.63223787167449,1.4632237871674492,14.63223787167449,10.0,14.63223787167449,14.63223787167449,1.4632237871674492,14.63223787167449,10.0
81,3.2169117647058822,3.2169117647058822,0.3216911764705882,3.2169117647058822,10.0,3.2169117647058822,3.2169117647058822,0.3216911764705882,3.2169117647058822,10.0
82,9.635854341736696,9.635854341736696,0.9635854341736696,9.635854341736696,10.0,9.635854341736696,9.635854341736696,0.9635854341736696,9.635854341736696,10.0
83,6.432748538011696,6.432748538011696,0.6432748538011696,6.432748538011696,10.0,6.432748538011696,6.432748538011696,0.6432748538011696,6.432748538011696,10.0
84,17.507987220447284,17.507987220447284,1.7507987220447285,17.507987220447284,10.0,17.507987220447284,17.507987220447284,1.7507987220447285,17.507987220447284,10.0
85,10.671641791044777,10.671641791044777,1.0671641791044777,10.671641791044777,10.0,10.671641791044777,10.671641791044777,1.0671641791044777,10.671641791044777,10.0
86,19.971160778658977,19.971160778658977,1.9971160778658976,19.971160778658977,10.0,19.971160778658977,19.971160778658977,1.9971160778658976,19.971160778658977,10.0
87,12.759067357512954,12.759067357512954,1.2759067357512954,12.759067357512954,10.0,12.759067357512954,12.759067357512954,1.2759067357512954,12.759067357512954,10.0
88,1.6520392359318534,1.6520392359318534,0.18355991510353928,1.6520392359318534,11.11111111111111,1.6520392359318534,1.6520392359318534,0.18355991510353928,1.6520392359318534,11.11111111111111
89,8.682983682983684,8.682983682983684,0.9647759647759648,8.682983682983684,11.11111111111111,8.682983682983684,8.682983682983684,0.9647759647759648,8.682983682983684,11.11111111111111
90,38.07829181494662,38.07829181494662,3.807829181494662,38.07829181494662,10.0,38.07829181494662,38.07829181494662,3.807829181494662,38.07829181494662,10.0
91,8.24534942182001,8.24534942182001,0.8245349421820011,8.24534942182001,10.0,8.24534942182001,8.24534942182001,0.8245349421820011,8.24534942182001,10.0
92,15.728900255754475,15.728900255754475,1.5728900255754474,15.728900255754475,10.0,15.728900255754475,15.728900255754475,1.5728900255754474,15.728900255754475,10.0
93,2.2887323943661975,2.2887323943661975,0.22887323943661972,2.2887323943661975,10.0,2.2887323943661975,2.2887323943661975,0.22887323943661972,2.2887323943661975,10.0
94,3.740036787247088,3.740036787247088,0.3740036787247088,3.740036787247088,10.0,3.740036787247088,3.740036787247088,0.3740036787247088,3.740036787247088,10.0
95,26.81638044914135,26.81638044914135,2.6816380449141346,26.81638044914135,10.0,26.81638044914135,26.81638044914135,2.6816380449141346,26.81638044914135,10.0
96,3.9748953974895396,3.9748953974895396,0.39748953974895396,3.9748953974895396,10.0,3.9748953974895396,3.9748953974895396,0.39748953974895396,3.9748953974895396,10.0
97,31.728045325779036,31.728045325779036,3.1728045325779037,31.728045325779036,10.0,31.728045325779036,31.728045325779036,3.1728045325779037,31.728045325779036,10.0
98,11.151603498542274,11.151603498542274,1.1151603498542275,11.151603498542274,10.0,11.151603498542274,11.151603498542274,1.1151603498542275,11.151603498542274,10.0
99,2.066420664206642,2.066420664206642,0.2066420664206642,2.066420664206642,10.0,2.066420664206642,2.066420664206642,0.2066420664206642,2.066420664206642,10.0
