epoch,accuracy_test_before,micro_precision_test_before,macro_precision_test_before,micro_recall_test_before,macro_recall_test_before,accuracy_test_after,micro_precision_test_after,macro_precision_test_after,micro_recall_test_after,macro_recall_test_after
12,21.761658031088082,21.761658031088082,13.927971119147589,21.761658031088082,19.219871315867664,79.12657290895633,79.12657290895633,70.49558464356042,79.12657290895633,66.91229650921726
13,6.42148277875073,6.42148277875073,5.5964698193165905,6.42148277875073,6.26020061651289,86.86514886164623,86.86514886164623,77.95653219650696,86.86514886164623,74.49770051137958
14,17.418944691671964,17.418944691671964,19.40165028139851,17.418944691671964,20.33051466226124,80.16528925619835,80.16528925619835,65.98092600130998,80.16528925619835,66.84449100743241
15,5.847953216374268,5.847953216374268,9.491761995602133,5.847953216374268,5.94847774822587,86.31578947368422,86.31578947368422,77.48092167436418,86.31578947368422,71.0747292234718
16,7.263389581804843,7.263389581804843,9.65005681593174,7.263389581804843,7.063739606506051,83.85913426265591,83.85913426265591,71.5071510377532,83.85913426265591,69.76715543344852
17,16.16602949208083,16.16602949208083,5.084406656864047,16.16602949208083,12.288871390304006,84.16166029492081,84.16166029492081,70.50453145410123,84.16166029492081,70.68814826553081
18,7.424749163879599,7.424749163879599,6.844349364643023,7.424749163879599,8.42787388466305,76.8561872909699,76.8561872909699,73.2569949810934,76.8561872909699,68.67114663295025
19,12.358916478555305,12.358916478555305,9.290566001742857,12.358916478555305,10.814606957893261,80.92550790067719,80.92550790067719,76.40572487926744,80.92550790067719,68.85719344878802
20,11.876988335100743,11.876988335100743,6.108168712851138,11.876988335100743,7.1788832834343275,90.2439024390244,90.2439024390244,68.41247793634683,90.2439024390244,63.6998478012099
21,9.871668311944719,9.871668311944719,7.119671127840942,9.871668311944719,14.132292128940332,76.80157946692991,76.80157946692991,75.38734429847847,76.80157946692991,65.08395881488214
22,27.79805352798054,27.79805352798054,16.228432909213844,27.79805352798054,12.31788504197541,86.67883211678831,86.67883211678831,77.72330928583877,86.67883211678831,67.00945953221724
23,14.980214810627473,14.980214810627473,11.351387922279029,14.980214810627473,10.361830145126003,86.1503674392312,86.1503674392312,65.61240384482258,86.1503674392312,64.89373411265193
24,27.141963727329582,27.141963727329582,22.248616170572706,27.141963727329582,21.977659783020886,83.73983739837398,83.73983739837398,78.02092695507608,83.73983739837398,64.42860200190499
25,9.310344827586208,9.310344827586208,5.600326260095576,9.310344827586208,12.852609727340775,87.41379310344828,87.41379310344828,79.57088063448687,87.41379310344828,83.41166697634425
26,19.57375210319686,19.57375210319686,11.51459151040826,19.57375210319686,6.774502262673798,84.80089736399327,84.80089736399327,71.74754509909091,84.80089736399327,58.789549676978446
27,32.241379310344826,32.241379310344826,17.46595741187923,32.241379310344826,13.89046265916028,70.22988505747126,70.22988505747126,69.28766938015008,70.22988505747126,58.83853353929476
28,16.48721399730821,16.48721399730821,12.394892753594181,16.48721399730821,16.032809034153956,78.93674293405114,78.93674293405114,64.65812176322892,78.93674293405114,70.82231536622793
29,15.380811078140455,15.380811078140455,14.09454078902106,15.380811078140455,21.965318348041656,85.45994065281899,85.45994065281899,80.93992491184257,85.45994065281899,80.82592994624727
30,15.828877005347595,15.828877005347595,11.765404218207424,15.828877005347595,7.416116032546386,78.18181818181819,78.18181818181819,54.355703589882644,78.18181818181819,49.774322664404636
31,12.363194162950952,12.363194162950952,8.775816162153594,12.363194162950952,12.147252944482316,91.97405755978922,91.97405755978922,73.68433230274916,91.97405755978922,72.99773420190189
32,23.36,23.36,9.187984562672822,23.36,10.637405856137438,79.44,79.44,70.0704417604378,79.44,68.33290325306956
33,27.037037037037038,27.037037037037038,23.386380465177904,27.037037037037038,27.335828233927174,86.51851851851852,86.51851851851852,83.56401753706109,86.51851851851852,84.74347683424448
34,31.453634085213032,31.453634085213032,17.364410623150775,31.453634085213032,19.161632298740304,79.69924812030075,79.69924812030075,79.12681002403914,79.69924812030075,69.73352849043565
35,15.027537372147915,15.027537372147915,11.921069565806409,15.027537372147915,7.334733412860357,86.15263571990559,86.15263571990559,77.83747202683571,86.15263571990559,71.31022109989323
36,24.641460234680572,24.641460234680572,29.527829231340274,24.641460234680572,29.590123307466875,87.15775749674054,87.15775749674054,79.23795149777749,87.15775749674054,75.62866920515867
37,12.151616499442586,12.151616499442586,14.41032040076618,12.151616499442586,11.627406346411089,84.05797101449275,84.05797101449275,81.19252134055583,84.05797101449275,77.61282648813464
38,13.825896122896856,13.825896122896856,10.057853679069249,13.825896122896856,10.160850754137215,83.02852962692026,83.02852962692026,80.97306378338145,83.02852962692026,76.23104885497902
39,12.5,12.5,16.8782219530251,12.5,17.078883887154113,89.31818181818181,89.31818181818181,76.69620066651555,89.31818181818181,69.89073060290318
40,33.09929789368105,33.09929789368105,11.868877309092921,33.09929789368105,12.915558117588875,83.75125376128385,83.75125376128385,61.93018586402472,83.75125376128385,53.49291956417949
41,26.595030221625255,26.595030221625255,21.947613721293813,26.595030221625255,25.200031577206467,57.62256548018805,57.62256548018805,71.79380957193729,57.62256548018805,61.746921539233625
42,30.202774813233724,30.202774813233724,14.73299611295625,30.202774813233724,16.449066665540897,74.17289220917823,74.17289220917823,69.4650646830663,74.17289220917823,58.03592618740374
43,44.289544235924936,44.289544235924936,27.600630784804103,44.289544235924936,22.959598590581045,84.77211796246648,84.77211796246648,83.6939935183796,84.77211796246648,59.04069964928069
44,22.13225371120108,22.13225371120108,10.637276703823972,22.13225371120108,12.03204941663523,92.44264507422402,92.44264507422402,77.04209790446768,92.44264507422402,62.35836549079132
45,34.78787878787879,34.78787878787879,39.313520649985236,34.78787878787879,38.23688053010115,75.75757575757575,75.75757575757575,73.18858729401575,75.75757575757575,61.652162466681716
46,12.168874172185431,12.168874172185431,12.104169764676623,12.168874172185431,13.494856780152602,73.09602649006622,73.09602649006622,66.4020867712268,73.09602649006622,68.78302035936257
47,40.49586776859504,40.49586776859504,22.164092997752178,40.49586776859504,17.562708995130166,86.31772268135904,86.31772268135904,55.00784615079809,86.31772268135904,57.62845913330856
48,8.222811671087534,8.222811671087534,9.355140723579833,8.222811671087534,11.829787758959457,82.0291777188329,82.0291777188329,67.32176429102321,82.0291777188329,67.66896908229212
49,19.345057610673138,19.345057610673138,16.243991725027694,19.345057610673138,16.854415222792003,86.05215281989085,86.05215281989085,75.44409782040474,86.05215281989085,66.17756207863698
50,12.399432087079981,12.399432087079981,14.397283013013071,12.399432087079981,10.871566581485032,90.77141504969238,90.77141504969238,67.26067926502654,90.77141504969238,66.20748102752971
51,21.076746849942726,21.076746849942726,17.98765965069988,21.076746849942726,18.78732414937121,82.81786941580756,82.81786941580756,79.83143828772424,82.81786941580756,73.02245805673893
52,17.746350364963504,17.746350364963504,13.693183619263543,17.746350364963504,19.678583543066985,92.33576642335767,92.33576642335767,74.47718050037678,92.33576642335767,72.78708226963519
53,42.38790406673618,42.38790406673618,13.353326294824825,42.38790406673618,11.721226061828167,89.78102189781022,89.78102189781022,63.31994278045483,89.78102189781022,57.274372002933575
54,14.620938628158845,14.620938628158845,14.948570984691194,14.620938628158845,17.804306620873707,87.84596871239471,87.84596871239471,75.17341264018944,87.84596871239471,71.91040928446255
55,21.645919778699863,21.645919778699863,11.141261431603617,21.645919778699863,16.302224329448553,90.17980636237898,90.17980636237898,74.89538400376804,90.17980636237898,67.97440267185905
56,48.26007326007326,48.26007326007326,36.90750250391678,48.26007326007326,32.867866112473756,78.93772893772893,78.93772893772893,65.62383098409772,78.93772893772893,64.67065273126022
57,29.949238578680205,29.949238578680205,28.096003120747653,29.949238578680205,29.830591539879393,85.4967367657723,85.4967367657723,72.12052724705514,85.4967367657723,74.9192290453546
58,18.027210884353742,18.027210884353742,10.435081593933857,18.027210884353742,11.247690158510023,86.93877551020408,86.93877551020408,81.98072113366231,86.93877551020408,80.1078130213849
59,22.179239200515795,22.179239200515795,18.3873121414632,22.179239200515795,15.407057638627492,84.46163765312701,84.46163765312701,78.52650308046552,84.46163765312701,73.89799601984109
60,36.04749787955895,36.04749787955895,27.613780395737642,36.04749787955895,30.821962070334617,70.99236641221374,70.99236641221374,68.23647129437933,70.99236641221374,66.10592419364832
61,3.765690376569038,3.765690376569038,4.774977224720188,3.765690376569038,4.9787750303487455,88.11715481171548,88.11715481171548,76.20623624520235,88.11715481171548,71.72457116519968
62,26.46755921730175,26.46755921730175,23.615708845834455,26.46755921730175,17.74459608432406,90.3707518022657,90.3707518022657,79.78409436220765,90.3707518022657,78.39102914777621
63,20.57015092230296,20.57015092230296,11.74944325689814,20.57015092230296,12.915201419437148,86.52878703186137,86.52878703186137,69.26114951187196,86.52878703186137,70.46705879067942
64,10.210803689064559,10.210803689064559,9.414278288891484,10.210803689064559,11.375644153549176,87.94466403162056,87.94466403162056,85.81159809269975,87.94466403162056,80.10378077436361
65,10.15572105619499,10.15572105619499,5.00831110940381,10.15572105619499,4.606835376796934,88.01624915368991,88.01624915368991,72.8332229510266,88.01624915368991,58.58174292202969
66,11.820159535895575,11.820159535895575,19.451773963583946,11.820159535895575,10.446063644437105,78.535170413343,78.535170413343,65.1856550469532,78.535170413343,65.14094810396287
67,44.28663653970303,44.28663653970303,35.4300586802153,44.28663653970303,34.63258541192081,92.96320206584893,92.96320206584893,69.70400769986557,92.96320206584893,65.68001800385169
68,2.874646559849199,2.874646559849199,2.208063498175561,2.874646559849199,3.2567525843051905,91.70593779453345,91.70593779453345,81.43037826072718,91.70593779453345,64.65705692207912
69,15.556569343065693,15.556569343065693,16.470095829146146,15.556569343065693,11.321663141139515,94.8905109489051,94.8905109489051,80.1648348655352,94.8905109489051,68.66771406055447
70,47.41661216481361,47.41661216481361,28.40596337797372,47.41661216481361,28.225889435377617,81.88358404185743,81.88358404185743,70.57072590055779,81.88358404185743,64.7757619226735
71,6.671026814911707,6.671026814911707,10.313843820271543,6.671026814911707,10.45705661262029,89.33943754087639,89.33943754087639,80.07166703866082,89.33943754087639,77.00842517070112
72,36.48279628618241,36.48279628618241,23.678535098505385,36.48279628618241,19.71096770331627,90.55161114145275,90.55161114145275,72.37671564610525,90.55161114145275,70.5085895316691
73,14.690265486725664,14.690265486725664,14.243099187677204,14.690265486725664,14.648980041813559,90.08849557522124,90.08849557522124,83.19449007602365,90.08849557522124,79.36481705404182
74,35.995370370370374,35.995370370370374,26.63438644626115,35.995370370370374,25.45669649247898,90.10416666666666,90.10416666666666,80.11346825594458,90.10416666666666,73.71607830073918
75,25.381818181818183,25.381818181818183,9.177393200891375,25.381818181818183,13.084471945893226,90.03636363636363,90.03636363636363,75.68546635980067,90.03636363636363,66.35087089070628
76,26.927639383155398,26.927639383155398,20.41223618681469,26.927639383155398,19.37929029990882,89.91696322657177,89.91696322657177,85.39851673438795,89.91696322657177,75.79892427373112
77,33.42776203966006,33.42776203966006,21.019906817661624,33.42776203966006,24.169669829445116,79.13125590179415,79.13125590179415,65.36805360883747,79.13125590179415,62.37661841195311
78,25.249169435215947,25.249169435215947,17.045567879629516,25.249169435215947,21.804327363938075,92.22591362126245,92.22591362126245,73.33214908994591,92.22591362126245,71.5707920055056
79,8.85873902633679,8.85873902633679,6.598293264959931,8.85873902633679,7.692309846132601,86.43256185155627,86.43256185155627,82.70286586510629,86.43256185155627,79.62253481449187
80,20.109546165884193,20.109546165884193,25.322602198589873,20.109546165884193,26.598609181208687,73.47417840375586,73.47417840375586,73.02285958423703,73.47417840375586,68.01702752602321
81,13.511029411764705,13.511029411764705,22.780222966197194,13.511029411764705,28.859917102265225,78.125,78.125,72.22378395293258,78.125,63.259233388815304
82,16.30252100840336,16.30252100840336,18.932019480350164,16.30252100840336,12.98911692384977,80.67226890756302,80.67226890756302,80.92743754249592,80.67226890756302,75.96610587185519
83,20.56530214424951,20.56530214424951,16.254780070274713,20.56530214424951,20.01242721465031,79.92202729044834,79.92202729044834,78.03116724797567,79.92202729044834,71.24134686386962
84,14.376996805111823,14.376996805111823,16.297744429926027,14.376996805111823,20.01014767660833,89.1373801916933,89.1373801916933,76.56411183058586,89.1373801916933,74.8381769401729
85,36.940298507462686,36.940298507462686,25.627269338007423,36.940298507462686,23.19671652746032,82.01492537313433,82.01492537313433,74.16583059544007,82.01492537313433,72.31099397619772
86,13.121845710165825,13.121845710165825,13.6096345421155,13.121845710165825,10.461387801572359,78.51478010093727,78.51478010093727,70.75447690245387,78.51478010093727,69.16934947205183
87,16.968911917098445,16.968911917098445,14.22898857713031,16.968911917098445,13.14795802567568,82.83678756476684,82.83678756476684,78.05012232428929,82.83678756476684,72.78997378061842
88,15.178110480123902,15.178110480123902,10.501852369005963,15.178110480123902,16.109849018237192,88.74548270521426,88.74548270521426,83.39317743382861,88.74548270521426,76.55500309140173
89,15.442890442890441,15.442890442890441,28.34273994418206,15.442890442890441,12.1753844807684,85.19813519813519,85.19813519813519,79.30878366111779,85.19813519813519,77.78299600420407
90,22.77580071174377,22.77580071174377,14.870213210749853,22.77580071174377,11.194360067614294,82.47330960854093,82.47330960854093,75.84390755904928,82.47330960854093,70.44297723069774
91,44.69582704876823,44.69582704876823,27.322873582693447,44.69582704876823,26.83549560345235,92.55907491201609,92.55907491201609,71.22809260218851,92.55907491201609,70.83959611386292
92,32.22506393861892,32.22506393861892,21.32841273175727,32.22506393861892,20.577277577288513,87.7237851662404,87.7237851662404,79.62050836421535,87.7237851662404,85.33051912178291
93,13.673708920187794,13.673708920187794,11.475201340302684,13.673708920187794,12.795169693313019,90.43427230046949,90.43427230046949,79.20709631581,90.43427230046949,80.8312715874209
94,51.072961373390555,51.072961373390555,26.2331793080118,51.072961373390555,27.4656116255138,87.9215205395463,87.9215205395463,75.56829620935657,87.9215205395463,73.55138615964653
95,21.66446499339498,21.66446499339498,18.219717688801975,21.66446499339498,23.066221147268116,86.12945838837517,86.12945838837517,81.963899320257,86.12945838837517,76.73485114918203
96,16.21338912133891,16.21338912133891,13.93172941416036,16.21338912133891,14.898154591697566,76.25523012552301,76.25523012552301,75.38936835365801,76.25523012552301,74.26307127996117
97,27.69121813031161,27.69121813031161,18.865991453660364,27.69121813031161,19.30303962138972,93.48441926345609,93.48441926345609,82.2988010286031,93.48441926345609,80.67423224112686
98,13.0466472303207,13.0466472303207,19.774226165769846,13.0466472303207,11.79112455542384,88.41107871720116,88.41107871720116,78.15611078372592,88.41107871720116,74.81031424735903
99,13.505535055350554,13.505535055350554,9.17969264094337,13.505535055350554,9.95881272873238,85.68265682656828,85.68265682656828,71.28463101596199,85.68265682656828,74.1954593642214
